Feature ID	Domain	Phylum	Class	Order	Family	Genus	Species
002086c3e194b1e2374bca2bfe49bd72	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	uncultured_eukaryote
0025ca7482ebfbf6f7519f40b58edfa1	Eukaryota	Dinoflagellata	Dinophyceae				
002716be22fb90487b98230aaa02776c	Eukaryota	Arthropoda	Maxillopoda	Cyclopoida	Cyclopoida	Cyclopoida	
0037575f43b78b8ec38386b7ac15bcac	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales	Chrysochromulina	
003799617342ced878d4edbe11385bfb	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodiniphycidae	Gyrodinium	
003ee991c8a54d4e169894e04a06c2c9	Eukaryota	Dinoflagellata	Dinophyceae				
004d90b428552a2906c938c154acf64c	Eukaryota	Ochrophyta	Chrysophyceae	uncultured	uncultured	uncultured	uncultured_marine
0056b95df75e6fa91b611c809b92305c	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Siphonophorae	Siphonophorae	uncultured_eukaryote
0062af8779a615c21413e11062e45503	Eukaryota	Retaria	Polycystinea	Spumellaria	Spumellaria	uncultured	uncultured_eukaryote
006f4da5d80456f791e7f56a7660d15b	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
007b3ece02ed8763fb0c220e49c06e22	Eukaryota	Peronosporomycetes	Peronosporomycetes	Peronosporomycetes	Peronosporomycetes		
008299c055da4642d1db7ad121ff2ae2	Eukaryota	Dinoflagellata	Dinophyceae				
00ad60132932b9e1130d1f0b54139a13	Eukaryota	Dinoflagellata	Dinophyceae				
00b4b8bab95b00726199314a895b4901	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_marine
00bc628f1ff647fb46b901a66331de92	Eukaryota	Dinoflagellata	Dinophyceae	Dinophysiales	Dinophysiales	Sinophysis	uncultured_marine
00bce14fc0799312cd3e028f75ee2eb9	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
00e4f3469d70cb0ab5e27ce6df457c6c	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodinium_clade		
00f1f11929be1edb9d7300292e03b478	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
01047b33bbcaa45d31329d0bf48a9311	Eukaryota	Dinoflagellata	Dinophyceae				
01076bdbec3ac1a36447959091985bbe	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	
0109f9fa333c30f07372af675fa6efec	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	Amoebophrya_sp.
01118ff95ec3bb8cec3425f8c5b5d770	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales	OLI16029	
0128bc2d2b5d97db887ecf90a9b82845	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
016119bae19d1cca8495e0e8bfb51ddd	Eukaryota	Dinoflagellata	Dinophyceae				
017df00c9c8791c54b5ba592455177b0	Eukaryota						
019f904f221b143ba9fa20087e63f850	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
01ee16d419dc7c789c169aed5daf7b4b	Eukaryota	Labyrinthulomycetes	uncultured	uncultured	uncultured	uncultured	uncultured_eukaryote
01f270433fd8efea3f2e09715372c654	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
023a6801f4e2472f9a81b4ff1b510feb	Eukaryota	Dinoflagellata	Dinophyceae				
027009a1da2924782a3a23ca8318c0a1	Eukaryota	Picozoa	Picozoa	Picozoa	Picozoa	Picozoa	uncultured_biliphyte
027337708e6d6f9956a7f6ce00cd6711	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	
027d0fe407e80acf4d7484fce85ff4c4	Eukaryota	Dinoflagellata	Dinophyceae				
029f210b47e795227b4ad06b03d1d8b8	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Duboscquella	uncultured_eukaryote
02cedea99e7433b9874e6f9dff57290d	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodiniphycidae	Gyrodinium	
02d0004d4f101a1d32cfb135966da2ac	Eukaryota						
02d477d8d02f2a4d857b875bc3575608	Eukaryota	Picozoa	Picozoa	Picozoa	Picozoa	Picozoa	uncultured_phototrophic
02d926fd441b6c1b3abeb4bbbddd28eb	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiophyceae	Prymnesiophyceae	Phaeocystis	Haptophyta_environmental
02dd646f2fd40a53a9fad6b8d686f3a4	Eukaryota	Dinoflagellata	Dinophyceae				
02e446592ff4e0343757b0e74f75165b	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales	Chrysochromulina	uncultured_eukaryote
02e501306ebe9387e25b351733cf46a7	Eukaryota	Cryptophyceae	Cryptophyceae	Cryptomonadales	Cryptomonadales	Rhodomonas	
0302971dd068b98cf6a2d50d07c72bf4	Eukaryota	Ciliophora	Intramacronucleata	Spirotrichea	Oligotrichia		
031e541256609314fc58ebc2bdf51e0b	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Leptothecata	Leptothecata	Modeeria_rotunda
033aad90d278752bb35a9c2f00e8dd34	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
03480fd8350cbbf5f677dfa4ddf2db94	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Duboscquella	uncultured_eukaryote
0367e21de47d8f12f9ff0ebc75622157	Eukaryota	Chlorophyta					
03728c3a44257f17f6439bda42ad831a	Eukaryota	Retaria	Polycystinea	Spumellaria	Spumellaria	uncultured	uncultured_eukaryote
03d688c960f27c10b52ddd18f11866e9	Eukaryota	Ciliophora	Intramacronucleata	Spirotrichea	Oligotrichia		
040198d7de4e484aeb15b975a664632b	Eukaryota	Dinoflagellata	Dinophyceae				
0407968d1d101ac6482fd171bd3e05a0	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	
041062add6e455df35aef258916d1d87	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodinium_clade	Erythropsidinium	uncultured_eukaryote
041c44a558868266eec1b8fc782facb5	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_III	Syndiniales_Group_III	uncultured_eukaryote
042aefbb9de56be6d65ba74d4af5c2b1	Eukaryota	Diatomea	Bacillariophyceae	Bacillariophyceae	Bacillariophyceae	Fragilariopsis	
04317b6fbe2d22451e82e63baed2348c	Eukaryota	Dinoflagellata	Dinophyceae				
043c8f1f3ba1e3208ea896bcbff12c42	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Duboscquella	uncultured_eukaryote
045893ebec3d68c12042e2c90891c40a	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
046d1e5eed3fd02847707a5be89d4695	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Incertae_Sedis	Akashiwo	uncultured_dinoflagellate
04c0e8bf3a028267d764a72d3677fd18	Eukaryota	Retaria	RAD_B	RAD_B	RAD_B	RAD_B	uncultured_Polycystinea
04ca3d9e33bfc4220f82a464a9acdc74	Eukaryota	Retaria	Acantharia	uncultured	uncultured	uncultured	uncultured_eukaryote
04d580e04745092cc248744fdf31348c	Eukaryota	Prymnesiophyceae					
04e4cf396c51822a0551998c0055ec3e	Eukaryota	Diatomea	Mediophyceae	Mediophyceae	Mediophyceae	Chaetoceros	seawater_metagenome
04f0cb1ab1452479975891c66bbfd7a0	Eukaryota	Ochrophyta	MOCH-2	MOCH-2	MOCH-2	MOCH-2	uncultured_eukaryote
0514b5e1963c459f6a43f0e9865c4d6f	Eukaryota	Dinoflagellata	Dinophyceae				
051eb3cc8e5377f7206743a85fbd3d05	Eukaryota	Dinoflagellata	Dinophyceae				
053531cd55be1063e314ffa9d74d91a2	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
054168fbb45f2ff54a8861645ac767ad	Eukaryota	Diatomea	Mediophyceae	Mediophyceae	Mediophyceae	Thalassiosira	
0548a2e5fac4131eef55a9a288cc812e	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Duboscquella	uncultured_eukaryote
055a87a556c30795c297a45deef77d6f	Eukaryota	Dinoflagellata	Dinophyceae				
0567d5f2bb6a001791e70d21db6ef921	Eukaryota	Retaria	RAD_C	RAD_C	RAD_C	RAD_C	uncultured_eukaryote
0568607d0ab340758b8188db49e32c58	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
05abd40641ce13de53d30831b3f2921c	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	
05b51269235cf2469f611a4444045a9d	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales	OLI51059	uncultured_eukaryote
05d5580e6a8dbb88f73a4e9faa6c757e	Eukaryota	Retaria	RAD_B	RAD_B	RAD_B	RAD_B	uncultured_eukaryote
0612c9c61411e336e290759cdea848ad	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_III	Syndiniales_Group_III	uncultured_eukaryote
061383190f160a5ebaa9b3b070f67c09	Eukaryota	Dinoflagellata	Dinophyceae	uncultured	uncultured	uncultured	uncultured_marine
0621d681ed6f4266047f8c3e9b0207a0	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	uncultured	uncultured	uncultured_eukaryote
062298e1feb871a9fa33fbf27b48682b	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
0625ac15bc9d44e76eea90c2808c62ad	Eukaryota	Dinoflagellata	Dinophyceae	uncultured	uncultured	uncultured	uncultured_dinoflagellate
0638715c7e97950145cff44028885074	Eukaryota	Retaria	RAD_C	RAD_C	RAD_C	RAD_C	uncultured_eukaryote
0643ae9d5d88341c899a94857277d6f5	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	uncultured	uncultured_marine
064aefdb4cbb52c1fb90a24f2d4910bb	Eukaryota	Retaria	Polycystinea	Spumellaria	Spumellaria	uncultured	uncultured_eukaryote
0653bd74f4bad1f28b5c7c33f5df29c5	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellales	Bathycoccus	
0689d3fd1f6311ba526dd292981c907f	Eukaryota	Diatomea	Mediophyceae	Mediophyceae	Mediophyceae	Thalassiosira	
0691e56dd38f53a8ae85123452f2b499	Eukaryota	Holozoa	Filasterea	Ministeriida	Capsasporidae	Marine_Group	uncultured_eukaryote
06a76928708ce55da16b9dcef15214aa	Eukaryota	Ciliophora	Intramacronucleata	Spirotrichea	Oligotrichia	Strombidium	uncultured_eukaryote
06d1dc1532c98ac70e7da084a4c65cd8	Eukaryota	Retaria	Acantharia	Chaunocanthida	Chaunocanthida	Amphiacon	Acanthometron_sp.
06dc8f6ab975a5ba0fb253d70c8169c9	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_alveolate
06e0cdaf216486ac075f1b82e56d3d1f	Eukaryota	Dinoflagellata	Dinophyceae				
06e44c388907f4dcff4999ac008175b8	Eukaryota	Diatomea	Mediophyceae	Mediophyceae	Mediophyceae	Chaetoceros	
075ddeb61e881a780eaa9d8d8c8ccff4	Eukaryota	Dinoflagellata	Dinophyceae				
07a6aea2f3d5d1b47a1a3c15b47587e9	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	
07afad1177f93bff58e768b1e95a4ec8	Eukaryota	Retaria	RAD_A	RAD_A	RAD_A	RAD_A	uncultured_stramenopile
07b69e190a3107b0a7391480a24a75fa	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_III	Syndiniales_Group_III	uncultured_marine
080ca03932e06db46b1459d2d78b5a61	Eukaryota	Diatomea	Mediophyceae	Mediophyceae	Mediophyceae	Chaetoceros	seawater_metagenome
081d210074afd2374dbd1934eb5e93dc	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	uncultured_eukaryote
08342ddd80f41e931c21d039e7d20867	Eukaryota						
085062f516e41ea17a86199a8a0a7ebe	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodiniphycidae	Gyrodinium	
08809c7a08e7e436cab3bf2da65b15e8	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales	OLI16029	
08ae96d105fdf50f6e09399d9fdac1cb	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
08e4a044099dddb8bb2a9c3d89d40f2e	Eukaryota						
090c47a701c4635fa432a6e9ab1b557e	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
0914f0c3b0f01053f34f93a3821ccb12	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	uncultured_eukaryote
097b75e9e02db0cdea7494d77398605a	Eukaryota	Dinoflagellata					
09c08b4a7269ee10ce8e9c5b1dd6e1da	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodiniphycidae	Gyrodinium	uncultured_eukaryote
09f4a396f70a9e908d39e5db21d1504e	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
0a07048760e702cb633c253a2180ca7e	Eukaryota	Cryptophyceae	Cryptophyceae	Cryptomonadales	Cryptomonadales		
0a101ed030f937dd3d447ea083859b91	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	
0a151f97c1add51b1f28bdc9e9e4f24e	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	
0a2a8b316870a14e07dbec68f1c68a8b	Eukaryota	Arthropoda	Maxillopoda	Calanoida	Calanoida	Calanoida	
0a328c2dd247429d32011f2f3776a982	Eukaryota	Retaria	RAD_B	RAD_B	RAD_B	RAD_B	uncultured_Polycystinea
0a79777a9bcd8524917fc920431d0859	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_III	Syndiniales_Group_III	uncultured_marine
0a858a1f3f5da7b5e45370a8872d6cc4	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
0abcc666c044def69bf3926900beaedd	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
0ac826ee5348a8191f41d43de561932d	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	
0aca73fdbf976b7c47e74a7ee6053a1b	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales	OLI16029	
0af516f412a8606847f200d2a89637a6	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
0b1b8b9ded1376d8d3e171473fb28732	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodinium_clade		
0b247aaf4850cd44859f545e878c7b0e	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_marine
0b2a3c601bd0207b2f0f8c8aa0189d85	Eukaryota	Ciliophora	Intramacronucleata	Litostomatea	Mesodiniidae	uncultured	uncultured_eukaryote
0bb38acc8d7fe7ff77fb82a27b992582	Eukaryota	Protalveolata	Incertae_Sedis	Ellobiopsidae	Ellobiopsidae	uncultured	uncultured_eukaryote
0be27fcc2d455b545b836981356abbfe	Eukaryota	MAST-7	MAST-7A	MAST-7A	MAST-7A	MAST-7A	
0bff15f5a64c49e660accea018bc5982	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	
0c232d135406118602f058e2b7052f73	Eukaryota	Ciliophora	Intramacronucleata	Spirotrichea	Oligotrichia	Strombidium	uncultured_ciliate
0c3808ca3fd6cbdd10ed4e427dd551d5	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_marine
0c7e864efc8236dd6fbe7b54de717644	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales	Prymnesium	
0ca8e7f1515e8de6745013bef79d8a7d	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodinium_clade	Erythropsidinium	uncultured_eukaryote
0cabeb469b72b4144d1c6009ccb6b2c8	Eukaryota	Chytridiomycota	Chytridiomycetes	Lobulomycetales	Lobulomycetaceae	uncultured	uncultured_fungus
0cc150ee0b0834debfbd627d9dbc99e5	Eukaryota	Haptophyta	Haptophyta	Haptophyta	Haptophyta	Haptophyta	
0ccb9c89dfda573a2bbf5a34f202725c	Eukaryota	Pavlovophyceae	Pavlovophyceae	Pavlovophyceae	Pavlovophyceae	AA5F1	uncultured_eukaryote
0cda2bae9e89c0504fe6081d74cb198f	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
0cf68c3cc4b782de288b7b07e3566ff3	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
0cf95062630db39ad09da3ff8de5dfc2	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	uncultured_eukaryote
0d0f485674ae21dcfba63a1c059f04bf	Eukaryota	Dinoflagellata	Dinophyceae				
0d23fa6d6f725d1dcb7ba54a9c96c529	Eukaryota	Dinoflagellata	Dinophyceae	Peridiniales	Peridiniales	Islandinium	uncultured_marine
0d2f35c3fd632b678eba31d1efa8688a	Eukaryota	Dinoflagellata	Dinophyceae				
0d64eeeaee71ef870c150e8c1f9ef160	Eukaryota	Dinoflagellata	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis	Blastodinium	
0d68b0ef1e8918773cc48fb614db180b	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_marine
0d7e739ec0b554efda12250d00a74e17	Eukaryota	Chlorophyta	Chlorophyta	Chlorophyta	Chlorophyta	Chlorophyta	Nephroselmis_pyriformis
0dab2406155d3fabd9ad4e375c60bb3b	Eukaryota	Retaria	Polycystinea	Spumellaria	Spumellaria	Cladococcus	uncultured_eukaryote
0dbb10977999f32765b4a801799ab690	Eukaryota	Retaria	Polycystinea	Spumellaria	Spumellaria		
0dc39a5a0de49c990c8506f014d15351	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_marine
0dc8bc8d30501e676aee89a4ac8719d0	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
0dcd2deb488f80ad50f1018d249dad37	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	uncultured_Amoebophrya
0dfbde05b03ccb743dc5628a2d7bfe40	Eukaryota	Retaria	RAD_A	RAD_A	RAD_A	RAD_A	
0e10bf452d5d8f2dd0debb8037ed2551	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales		
0e3fd328060aa55b0d965a7ab472a686	Eukaryota	Retaria	Polycystinea	Spumellaria	Spumellaria	Cladococcus	uncultured_eukaryote
0e4385da6063c01b870e2bb6a1c6a5fa	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales	Chrysochromulina	Chrysochromulina_leadbeateri
0e5e63da0fbd4960872e192a8cf181be	Eukaryota	Retaria	Acantharia	Acantharea_Group_I	Acantharea_Group_I	Acantharea_Group_I	uncultured_marine
0e660de66e88f597c2b57dd6bbc8a19d	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiophyceae	Prymnesiophyceae	Phaeocystis	uncultured_eukaryote
0e76287fbb6a8c0c9b5a557cc72fe279	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_alveolate
0e7766657a0076534ce3e5f33af6fbbf	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales		
0e7bceaea4178be8ceb96a99a4b0ce54	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
0eb19579e612e67862fb0b199b5c4287	Eukaryota	Retaria	Acantharia	Acantharea_Group_I	Acantharea_Group_I	Acantharea_Group_I	
0eb4e5be148b2126340527dee0377573	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellales	Micromonas	Micromonas_pusilla
0eb6500972bd35557337dabef160c18c	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
0ef44b3a562c970a77f7f7ee9d26409e	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_ciliate
0f2c5b735415a32c0d1492d7a59c6ac1	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	uncultured	uncultured	uncultured_eukaryote
0f6abe5e81ccc03c81e0562c2dea66c9	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_marine
0f7500e732a4bfc8f5b4d6a0e454a239	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	uncultured_eukaryote
0f75b1ccb44df86e1091c17583e13968	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	uncultured_eukaryote
0f963a4ebcdcc1121fa92035fd9776f4	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
0fab11db89f860fbc4c840db0ff3e4a0	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	
0fbfa7a764146388e402e42f858511fc	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiophyceae	Prymnesiophyceae	Phaeocystis	uncultured_eukaryote
0fcacc1c697b5bd6497b3834e3e9fe1a	Eukaryota	Dinoflagellata	Dinophyceae				
0fde8b79ea57e1e2bef32c3f0d3e335e	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
0ff1434dc0b45f6b08c7657370864c3c	Eukaryota	Dinoflagellata	Dinophyceae				
0ffcd375e9a3c0a7be9d36ef66830f4c	Eukaryota	Dinoflagellata	Dinophyceae				
10111f763526686b1fbc7b4148d1fe7b	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae	Dinophyceae	Dinophyceae	uncultured_eukaryote
102b1d8d20079aaa9bd8fae2863f4a17	Eukaryota	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Bolidomonas	Triparma_strigata
1043c8b85cc55f244d83911e98e49058	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_III	Syndiniales_Group_III	uncultured_eukaryote
1048f7f501f476e4cfe3b23a3fa7465e	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	uncultured_eukaryote
1060a0bbaf9e5eba2e509ec5f7895e04	Eukaryota	Dinoflagellata	Dinophyceae				
10634e8199e486357f0d5cd9d32e6599	Eukaryota	Diatomea	Mediophyceae	Mediophyceae	Mediophyceae	Thalassiosira	uncultured_marine
106f8234060ed2403e22bc46cc86cbf5	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_marine
107fb6b988b7b9cc37f421f2be3719c5	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_alveolate
10896e360a75ddc5d171db6a9771ab31	Eukaryota	Dinoflagellata	Dinophyceae				
109f1be1b6d27fa0b7f37fd9092e4ec6	Eukaryota	Dinoflagellata	Dinophyceae	Gonyaulacales	Gonyaulacales	Neoceratium	uncultured_marine
10b0333b21969b47c5c4d9975c3cd58c	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales		
10df5d9ce8e5b3a41f494a5fd98b88bb	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
10e27713d03b0a125ddfdcb98ac16104	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae			
1125b11cf2b7c1452684825951b2de8e	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_alveolate
114941d3a0f8e5f410d57d3a10cdb9aa	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodiniphycidae	Gyrodinium	
1176c37294050ac8484324633b395b3f	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodinium_clade	Gymnodinium	uncultured_eukaryote
1179420e1fed5a177ee979eafd7831bd	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	
1179b24ac317b90cc28f77c879531742	Eukaryota	Ciliophora	Intramacronucleata	Spirotrichea	Oligotrichia	Strombidium	uncultured_eukaryote
1179dfa7f9e1492c06046bd08ed33b69	Eukaryota	Dinoflagellata	Dinophyceae	Peridiniales	Peridiniales	Peridinium	uncultured_eukaryote
1186219f837827388b7414e8358dc900	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Suessiaceae	Pelagodinium	uncultured_eukaryote
118840dfa2e5de74f7ab004e5741b110	Eukaryota	Dinoflagellata	Dinophyceae				
11b12e2875794ec78efc41ebab25e5fd	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
122446505e5713044e2ea97053daa2ad	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_marine
1229ba437deac2510ab50ab198e40f4e	Eukaryota	Retaria	RAD_C	RAD_C	RAD_C	RAD_C	uncultured_eukaryote
12397abf92dbe7ac5dc6d6fd70e5369b	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
1281a1b5ddb2d6aa4b412c6876c67fca	Eukaryota	Holozoa	Choanoflagellida	Acanthoecida	Stephanoecidae	Bicosta	
1281dde839db3ecbd166005ad0df8662	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_Syndiniales
